DateStamp,Region,Demand,Price
2024-11-30 02:50:00,VIC1,4058.75000,130.67987
2024-11-30 02:55:00,SA1,1221.11000,137.92681
2024-11-30 02:55:00,QLD1,6148.76000,128.08287
2024-11-30 02:55:00,TAS1,895.64000,120.19000
2024-11-30 02:55:00,NSW1,6433.52000,134.04531
2024-11-30 02:55:00,VIC1,4024.91000,127.94072
2024-11-30 03:00:00,VIC1,3992.56000,124.85503
2024-11-30 03:00:00,QLD1,6178.91000,125.70286
2024-11-30 03:00:00,TAS1,890.40000,119.19000
2024-11-30 03:00:00,NSW1,6365.92000,130.76817
2024-11-30 03:00:00,SA1,1223.80000,135.61409
2024-11-30 03:05:00,QLD1,6086.14000,126.64731
2024-11-30 03:05:00,SA1,1213.26000,138.00000
2024-11-30 03:05:00,TAS1,889.94000,149.26000
2024-11-30 03:05:00,VIC1,4000.61000,129.11533
2024-11-30 03:05:00,NSW1,6458.15000,134.31753
2024-11-30 03:10:00,TAS1,882.99000,125.54907
2024-11-30 03:10:00,SA1,1198.79000,138.04000
2024-11-30 03:10:00,VIC1,4068.44000,131.00912
2024-11-30 03:10:00,NSW1,6467.60000,136.48484
2024-11-30 03:10:00,QLD1,6115.24000,128.77656
2024-11-30 03:15:00,QLD1,6060.27000,120.53327
2024-11-30 03:15:00,SA1,1200.97000,136.40346
2024-11-30 03:15:00,TAS1,876.58000,120.19000
2024-11-30 03:15:00,NSW1,6450.32000,129.47865
2024-11-30 03:15:00,VIC1,4047.19000,126.32560
2024-11-30 03:20:00,VIC1,3980.39000,128.27290
2024-11-30 03:20:00,TAS1,874.12000,120.19000
2024-11-30 03:20:00,SA1,1209.18000,138.00000
2024-11-30 03:20:00,QLD1,6141.32000,128.59287
2024-11-30 03:20:00,NSW1,6477.15000,134.55365
2024-11-30 03:25:00,VIC1,4002.89000,123.48945
2024-11-30 03:25:00,NSW1,6468.57000,127.46969
2024-11-30 03:25:00,SA1,1214.18000,133.96219
2024-11-30 03:25:00,QLD1,6046.46000,120.12475
2024-11-30 03:25:00,TAS1,873.69000,117.19000
2024-11-30 03:30:00,VIC1,3992.59000,126.69837
2024-11-30 03:30:00,TAS1,898.85000,120.18000
2024-11-30 03:30:00,SA1,1212.46000,137.46703
2024-11-30 03:30:00,NSW1,6354.00000,128.75065
2024-11-30 03:30:00,QLD1,6083.04000,122.03939
2024-11-30 03:35:00,QLD1,6092.90000,123.41691
2024-11-30 03:35:00,SA1,1210.87000,137.80000
2024-11-30 03:35:00,NSW1,6368.00000,130.17009
2024-11-30 03:35:00,VIC1,4043.68000,128.02167
2024-11-30 03:35:00,TAS1,892.19000,120.19000
2024-11-30 03:40:00,TAS1,897.40000,120.25458
2024-11-30 03:40:00,SA1,1200.74000,138.00000
2024-11-30 03:40:00,NSW1,6404.63000,129.59159
