DateStamp,Region,Demand,Price
2024-11-16 02:20:00,QLD1,5645.23000,122.00000
2024-11-16 02:20:00,SA1,1378.66000,0.20368
2024-11-16 02:25:00,QLD1,5637.18000,116.00000
2024-11-16 02:25:00,VIC1,3711.69000,-2.33425
2024-11-16 02:25:00,NSW1,6071.16000,76.00002
2024-11-16 02:25:00,TAS1,1009.39000,11.06000
2024-11-16 02:25:00,SA1,1357.10000,-2.09992
2024-11-16 02:30:00,NSW1,6095.44000,76.00002
2024-11-16 02:30:00,VIC1,3701.20000,-1.80766
2024-11-16 02:30:00,TAS1,1008.88000,11.06000
2024-11-16 02:30:00,SA1,1362.85000,-2.09992
2024-11-16 02:30:00,QLD1,5653.41000,116.00000
2024-11-16 02:35:00,TAS1,1010.89000,11.06000
2024-11-16 02:35:00,SA1,1363.02000,0.00000
2024-11-16 02:35:00,QLD1,5626.53000,110.83012
2024-11-16 02:35:00,NSW1,5990.16000,75.99979
2024-11-16 02:35:00,VIC1,3678.19000,0.00000
2024-11-16 02:40:00,SA1,1361.24000,0.19111
2024-11-16 02:40:00,TAS1,1013.79000,11.06000
2024-11-16 02:40:00,VIC1,3694.79000,0.21000
2024-11-16 02:40:00,NSW1,6031.80000,76.00002
2024-11-16 02:40:00,QLD1,5552.72000,99.95000
2024-11-16 02:45:00,TAS1,1020.63000,11.06000
2024-11-16 02:45:00,VIC1,3683.84000,-12.51000
2024-11-16 02:45:00,NSW1,6072.00000,78.98984
2024-11-16 02:45:00,SA1,1370.64000,-11.71319
2024-11-16 02:45:00,QLD1,5554.42000,108.24885
2024-11-16 02:50:00,TAS1,1010.40000,11.06000
2024-11-16 02:50:00,SA1,1356.54000,-11.75195
2024-11-16 02:50:00,VIC1,3641.88000,-12.51000
2024-11-16 02:50:00,QLD1,5607.66000,110.83012
2024-11-16 02:50:00,NSW1,6074.64000,76.00002
2024-11-16 02:55:00,TAS1,1013.35000,11.06000
2024-11-16 02:55:00,SA1,1363.70000,-11.58685
2024-11-16 02:55:00,NSW1,6112.91000,76.00002
2024-11-16 02:55:00,VIC1,3675.75000,-12.51000
2024-11-16 02:55:00,QLD1,5559.81000,99.95000
2024-11-16 03:00:00,QLD1,5544.23000,99.95000
2024-11-16 03:00:00,VIC1,3648.67000,-21.58461
2024-11-16 03:00:00,TAS1,1015.27000,11.06000
2024-11-16 03:00:00,SA1,1352.82000,-19.99000
2024-11-16 03:00:00,NSW1,6082.31000,76.00002
2024-11-16 03:05:00,NSW1,6025.48000,75.99962
2024-11-16 03:05:00,TAS1,1008.50000,11.06000
2024-11-16 03:05:00,VIC1,3653.74000,-21.48157
2024-11-16 03:05:00,SA1,1357.43000,-20.10000
2024-11-16 03:05:00,QLD1,5557.29000,99.95000
2024-11-16 03:10:00,QLD1,5539.69000,110.83012
2024-11-16 03:10:00,SA1,1360.39000,-25.13546
2024-11-16 03:10:00,TAS1,1007.44000,11.06000
2024-11-16 03:10:00,VIC1,3650.88000,-26.68000
2024-11-16 03:10:00,NSW1,6035.58000,74.77946
2024-11-16 03:15:00,VIC1,3628.29000,-27.01000
2024-11-16 03:15:00,NSW1,6070.40000,76.00002
2024-11-16 03:15:00,QLD1,5530.71000,108.33230
2024-11-16 03:15:00,SA1,1362.02000,-25.44767
2024-11-16 03:15:00,TAS1,1001.20000,11.06000
2024-11-16 03:20:00,NSW1,6087.10000,87.60664
2024-11-16 03:20:00,QLD1,5574.43000,110.83012
2024-11-16 03:20:00,VIC1,3668.70000,-27.01000
2024-11-16 03:20:00,TAS1,995.08000,11.06000
2024-11-16 03:20:00,SA1,1377.82000,-25.55834
2024-11-16 03:25:00,QLD1,5532.78000,99.95000
2024-11-16 03:25:00,NSW1,6052.72000,76.00002
2024-11-16 03:25:00,SA1,1363.54000,-28.19947
2024-11-16 03:25:00,TAS1,999.64000,11.06000
2024-11-16 03:25:00,VIC1,3616.43000,-29.92000
2024-11-16 03:30:00,SA1,1357.57000,-28.17459
2024-11-16 03:30:00,NSW1,6019.57000,76.00002
2024-11-16 03:30:00,QLD1,5532.39000,99.95000
2024-11-16 03:30:00,TAS1,1012.58000,11.06000
2024-11-16 03:30:00,VIC1,3612.57000,-30.01000
2024-11-16 03:35:00,SA1,1359.79000,-30.00000
2024-11-16 03:35:00,TAS1,1017.03000,11.06000
2024-11-16 03:35:00,NSW1,5980.69000,76.00002
2024-11-16 03:35:00,QLD1,5539.80000,110.83012
2024-11-16 03:35:00,VIC1,3639.00000,-31.73872
2024-11-16 03:40:00,VIC1,3604.22000,-31.25127
2024-11-16 03:40:00,TAS1,1008.12000,10.66407
2024-11-16 03:40:00,QLD1,5544.61000,110.83012
2024-11-16 03:40:00,NSW1,6007.14000,76.00002
2024-11-16 03:40:00,SA1,1374.59000,-30.00000
2024-11-16 03:45:00,VIC1,3643.54000,-35.57627
2024-11-16 03:45:00,TAS1,1001.89000,10.66407
2024-11-16 03:45:00,SA1,1369.47000,-34.00000
2024-11-16 03:45:00,QLD1,5498.15000,99.95000
2024-11-16 03:45:00,NSW1,6000.22000,76.00002
2024-11-16 03:50:00,VIC1,3630.91000,-35.47709
2024-11-16 03:50:00,NSW1,6061.84000,87.50007
2024-11-16 03:50:00,QLD1,5553.85000,115.23688
2024-11-16 03:50:00,SA1,1359.68000,-34.00010
2024-11-16 03:50:00,TAS1,994.24000,10.16813
2024-11-16 03:55:00,NSW1,6109.51000,76.00002
2024-11-16 03:55:00,SA1,1356.44000,-34.00010
2024-11-16 03:55:00,VIC1,3622.02000,-35.47909
2024-11-16 03:55:00,QLD1,5575.13000,110.83012
2024-11-16 03:55:00,TAS1,1006.48000,10.16813
2024-11-16 04:00:00,TAS1,1013.03000,10.16813
2024-11-16 04:00:00,VIC1,3616.38000,-35.58517
2024-11-16 04:00:00,NSW1,6126.73000,76.00002
2024-11-16 04:00:00,QLD1,5609.82000,116.00000
2024-11-16 04:00:00,SA1,1361.75000,-34.00010
2024-11-16 04:05:00,VIC1,3654.40000,-29.92000
2024-11-16 04:05:00,NSW1,6129.53000,87.89000
2024-11-16 04:05:00,TAS1,1009.38000,11.20000
2024-11-16 04:05:00,SA1,1349.87000,-28.28341
2024-11-16 04:05:00,QLD1,5454.48000,106.75470
2024-11-16 04:10:00,SA1,1367.38000,-25.70659
2024-11-16 04:10:00,QLD1,5547.23000,116.00000
2024-11-16 04:10:00,VIC1,3700.09000,-27.01000
2024-11-16 04:10:00,NSW1,6161.71000,87.89000
2024-11-16 04:10:00,TAS1,1013.95000,11.24000
2024-11-16 04:15:00,VIC1,3693.32000,-29.92000
2024-11-16 04:15:00,TAS1,1018.22000,11.24000
2024-11-16 04:15:00,SA1,1357.63000,-28.38539
2024-11-16 04:15:00,QLD1,5556.34000,110.83012
2024-11-16 04:15:00,NSW1,6068.08000,76.00020
2024-11-16 04:20:00,VIC1,3696.45000,-29.92000
2024-11-16 04:20:00,TAS1,990.08000,11.20000
2024-11-16 04:20:00,SA1,1372.29000,-28.37848
2024-11-16 04:20:00,QLD1,5598.52000,129.68325
2024-11-16 04:20:00,NSW1,6166.08000,87.50007
2024-11-16 04:25:00,VIC1,3698.25000,-27.01000
2024-11-16 04:25:00,TAS1,995.09000,11.20000
2024-11-16 04:25:00,NSW1,6194.47000,87.50007
2024-11-16 04:25:00,QLD1,5585.88000,122.00000
2024-11-16 04:25:00,SA1,1360.99000,-25.60134
2024-11-16 04:30:00,TAS1,1024.04000,11.24000
2024-11-16 04:30:00,QLD1,5525.24000,116.00000
2024-11-16 04:30:00,NSW1,6263.35000,76.00020
2024-11-16 04:30:00,VIC1,3715.92000,-27.01000
2024-11-16 04:30:00,SA1,1361.58000,-25.68320
2024-11-16 04:35:00,NSW1,6174.48000,70.00000
2024-11-16 04:35:00,QLD1,5577.12000,122.00000
